,u_id,revenue,buy_ts
517,6062757441245044157,1.53,2017-06-06 08:50:00
518,6452317594310794486,4.03,2017-06-06 09:06:00
519,8758846652634548824,3.48,2017-06-06 09:14:00
520,14285655013755756810,0.3,2017-06-06 09:16:00
521,5895917414499199782,0.73,2017-06-06 09:30:00
522,4848576016029470300,0.15,2017-06-06 09:34:00
523,4140390593169098788,5.38,2017-06-06 09:38:00
524,1722001479108386584,1.16,2017-06-06 09:41:00
525,4426935675343824044,0.15,2017-06-06 09:42:00
526,8232787027101305581,6.72,2017-06-06 09:48:00
527,9136778215603182641,0.3,2017-06-06 10:05:00
528,5276732313966897701,2.44,2017-06-06 10:10:00
529,14431158173451301401,5.5,2017-06-06 10:12:00
530,11920452646463905188,0.92,2017-06-06 10:14:00
531,13916725560895606491,1.34,2017-06-06 10:23:00
532,10326927284026410500,0.18,2017-06-06 10:30:00
533,11402086327181189743,2.32,2017-06-06 10:32:00
534,8556548938162132699,3.48,2017-06-06 10:37:00
535,1210481103526146221,3.05,2017-06-06 10:38:00
536,18412306167297234164,0.37,2017-06-06 10:40:00
537,3092042544616660972,3.36,2017-06-06 10:45:00
538,1751133088499295855,2.08,2017-06-06 10:52:00
539,4260576632888698143,1.47,2017-06-06 11:02:00
540,17351545812044669141,0.61,2017-06-06 11:12:00
541,3216390103674921373,0.3,2017-06-06 11:12:00
542,14853969025413822863,0.92,2017-06-06 11:15:00
543,11558306007499972030,2.32,2017-06-06 11:22:00
544,4134001196049688757,0.46,2017-06-06 11:30:00
545,18193825383342050269,0.73,2017-06-06 11:35:00
546,3803310602784278920,1.34,2017-06-06 11:45:00
547,11920452646463905188,7.33,2017-06-06 11:53:00
548,14660330447169700214,2.32,2017-06-06 12:02:00
549,17999372575896145244,31.17,2017-06-06 12:04:00
550,1465776235099884817,3.12,2017-06-06 12:04:00
551,8500561131953771288,0.37,2017-06-06 12:06:00
552,6061227543425911662,3.33,2017-06-06 12:08:00
553,4134001196049688757,0.46,2017-06-06 12:12:00
554,17497868304981070406,0.61,2017-06-06 12:23:00
555,1663710757601165788,7.33,2017-06-06 12:26:00
556,2545549556353316151,10.45,2017-06-06 12:27:00
557,6694986996884652153,0.46,2017-06-06 12:36:00
558,7092399543009212056,0.76,2017-06-06 12:37:00
559,9648280429212158495,3.05,2017-06-06 12:50:00
560,2768683007162224064,2.44,2017-06-06 12:50:00
561,1914665285290020568,1.22,2017-06-06 12:57:00
562,13409743555293827421,0.46,2017-06-06 13:04:00
563,6087798832701074595,7.64,2017-06-06 13:05:00
564,12780042542370479493,4.28,2017-06-06 13:08:00
565,16614164372588978848,4.03,2017-06-06 13:15:00
566,5861700373691613251,0.61,2017-06-06 13:15:00
567,14572253146043609962,0.37,2017-06-06 13:21:00
568,8090659298627509646,2.2,2017-06-06 13:30:00
569,16448146375535572309,0.61,2017-06-06 13:31:00
570,2545549556353316151,3.48,2017-06-06 13:31:00
571,13742739312930007230,0.3,2017-06-06 13:32:00
572,4339595576372408163,3.67,2017-06-06 13:34:00
573,3006637934682960191,2.69,2017-06-06 13:41:00
574,8995168848618027177,1.83,2017-06-06 13:42:00
575,16890049845894983175,2.32,2017-06-06 13:47:00
576,8634166293837763574,0.61,2017-06-06 13:48:00
577,3211627736227655903,0.37,2017-06-06 14:01:00
578,13774808676246522818,4.89,2017-06-06 14:06:00
579,3518194335189807090,1.95,2017-06-06 14:26:00
580,1787587416633323836,2.75,2017-06-06 14:28:00
581,3385485159567769860,0.73,2017-06-06 14:33:00
582,7405207784917390071,3.67,2017-06-06 14:40:00
583,15036383982305854706,0.61,2017-06-06 14:42:00
584,4246046866354477236,0.18,2017-06-06 14:48:00
585,13954274922048153528,6.61,2017-06-06 14:50:00
586,2545549556353316151,3.48,2017-06-06 14:52:00
587,17051656988370651102,4.64,2017-06-06 14:52:00
588,11705175715223956581,0.61,2017-06-06 14:53:00
589,1149397813397901423,6.72,2017-06-06 14:54:00
590,7777291434830901237,7.33,2017-06-06 14:57:00
591,10771102347531065599,0.92,2017-06-06 15:00:00
592,4489566717785496751,1.65,2017-06-06 15:01:00
593,10689282167346534832,4.96,2017-06-06 15:07:00
594,9234843379023270547,2.75,2017-06-06 15:16:00
595,11920452646463905188,10.39,2017-06-06 15:17:00
596,8559479778935939393,0.3,2017-06-06 15:22:00
597,1933300777150242612,0.73,2017-06-06 15:24:00
598,6456715418144442169,3.3,2017-06-06 15:29:00
599,11920452646463905188,4.89,2017-06-06 15:36:00
600,5926467823920698795,0.3,2017-06-06 15:44:00
601,16067215448132574876,0.3,2017-06-06 15:47:00
602,1047289320860555377,0.61,2017-06-06 15:56:00
603,12179194008788879486,0.92,2017-06-06 15:56:00
604,4829471432425082932,4.64,2017-06-06 15:58:00
605,12117430854953992989,0.73,2017-06-06 16:00:00
606,5736772871049546466,2.08,2017-06-06 16:03:00
607,15469728843478811749,0.46,2017-06-06 16:04:00
608,15674578430155020089,2.32,2017-06-06 16:04:00
609,15036383982305854706,0.3,2017-06-06 16:13:00
610,1571747662300610851,34.22,2017-06-06 16:13:00
611,10239938479009407824,2.44,2017-06-06 16:18:00
612,11202089296791319569,23.22,2017-06-06 16:21:00
613,13069465604809897069,0.98,2017-06-06 16:22:00
614,3380070259237069020,0.15,2017-06-06 16:36:00
615,8425900983849836397,1.83,2017-06-06 16:37:00
616,7442626620881189995,9.92,2017-06-06 16:43:00
617,18241591587884294820,6.11,2017-06-06 16:45:00
618,8475593790598925177,4.58,2017-06-06 16:46:00
619,8427609768512674974,1.53,2017-06-06 16:53:00
620,15850069511893001800,0.46,2017-06-06 17:03:00
621,15469728843478811749,0.46,2017-06-06 17:10:00
622,3392403594669192596,0.92,2017-06-06 17:14:00
623,4452085785712832130,0.15,2017-06-06 17:18:00
624,12011887239981602220,0.3,2017-06-06 17:32:00
625,10254061025163292868,0.55,2017-06-06 17:40:00
626,1383347780959667228,0.61,2017-06-06 17:45:00
627,3316858033424586642,0.3,2017-06-06 17:47:00
628,10405080841737017060,4.64,2017-06-06 18:07:00
629,4527034280813267655,1.16,2017-06-06 18:18:00
630,10369496008433975327,4.64,2017-06-06 18:22:00
631,1846817718900361561,0.3,2017-06-06 18:25:00
632,3721743224136200057,0.3,2017-06-06 18:30:00
633,2831914632982260506,0.55,2017-06-06 18:53:00
634,8231404308290568643,1.83,2017-06-06 19:05:00
635,4499070505380157254,0.46,2017-06-06 19:09:00
636,9976014803394540222,0.61,2017-06-06 19:14:00
637,18000502368309094556,3.67,2017-06-06 19:18:00
638,14123895454157479651,3.67,2017-06-06 19:24:00
639,15050454782912085369,1.95,2017-06-06 19:25:00
640,2957678044564230933,0.15,2017-06-06 19:45:00
641,2187687441286291730,0.18,2017-06-06 19:50:00
642,15410212905516289916,2.14,2017-06-06 19:50:00
643,3721743224136200057,0.37,2017-06-06 19:52:00
644,7015195534682884019,18.33,2017-06-06 20:04:00
645,15273324878718199465,3.97,2017-06-06 20:17:00
646,3392403594669192596,0.46,2017-06-06 20:17:00
647,13073325186742670470,0.3,2017-06-06 20:18:00
648,7092399543009212056,0.3,2017-06-06 20:20:00
649,1846817718900361561,0.61,2017-06-06 20:28:00
650,16233238570251706,1.65,2017-06-06 20:31:00
651,8080173634967775202,3.12,2017-06-06 20:33:00
652,3095828646832891707,11.0,2017-06-06 20:33:00
653,9868855150682538405,0.61,2017-06-06 20:36:00
654,14765768428143428178,0.61,2017-06-06 20:41:00
655,5692208982818435913,0.92,2017-06-06 20:49:00
656,14769213007779717694,2.44,2017-06-06 20:52:00
657,10066546655768427313,3.3,2017-06-06 21:16:00
658,16448146375535572309,0.61,2017-06-06 21:18:00
659,14578449639789010967,0.73,2017-06-06 21:34:00
660,15956518404636982658,2.44,2017-06-06 21:36:00
661,7442626620881189995,19.83,2017-06-06 21:36:00
662,13838615731474281850,2.57,2017-06-06 21:38:00
663,6691262210886678356,1.83,2017-06-06 21:40:00
664,5538673738267603183,0.55,2017-06-06 21:49:00
665,10432178638202906143,0.37,2017-06-06 21:59:00
666,18051533371802123185,3.54,2017-06-06 22:01:00
667,7279302322807385827,0.76,2017-06-06 22:02:00
668,15791713721162189736,2.44,2017-06-06 22:06:00
669,3885010188189107846,0.18,2017-06-06 22:09:00
670,13058391110282596895,1.28,2017-06-06 22:12:00
671,2600173102640629893,0.18,2017-06-06 22:15:00
672,12259823568615905661,0.3,2017-06-06 22:15:00
673,11852887167804322316,0.37,2017-06-06 22:23:00
674,3235055927686253463,6.11,2017-06-06 22:31:00
675,3428242510628229741,2.32,2017-06-06 22:32:00
676,17051638630886149301,0.18,2017-06-06 22:34:00
677,14120979533749541311,4.64,2017-06-06 22:36:00
678,18244949422079406964,2.32,2017-06-06 22:38:00
679,6511762252908227169,3.3,2017-06-06 22:47:00
680,11184354133123187680,0.37,2017-06-06 22:50:00
681,17971145352859089550,0.3,2017-06-06 22:51:00
682,6208856995722929799,0.15,2017-06-06 22:53:00
683,11705175715223956581,0.46,2017-06-06 22:55:00
684,17351545812044669141,0.61,2017-06-06 23:01:00
685,10608830386330314480,0.3,2017-06-06 23:03:00
686,2326281458906418817,0.61,2017-06-06 23:04:00
687,686452318813313400,0.3,2017-06-06 23:06:00
688,8647114312102159952,1.16,2017-06-06 23:08:00
689,6579702212955583234,18.33,2017-06-06 23:09:00
690,9923018698671411703,0.37,2017-06-06 23:09:00
691,4657707368657479872,0.15,2017-06-06 23:15:00
692,14360089268751609067,1.22,2017-06-06 23:20:00
693,8045922358387059419,13.75,2017-06-06 23:31:00
694,16628827686150305369,7.82,2017-06-06 23:34:00
695,10449157532524447605,3.67,2017-06-06 23:34:00
696,1350786150409842529,1.22,2017-06-06 23:38:00
697,18006660035006937421,2.2,2017-06-06 23:45:00
698,4772845882676448098,0.73,2017-06-06 23:53:00
699,7831084608126112997,0.18,2017-06-07 00:06:00
700,8737268343087508325,0.3,2017-06-07 00:19:00
701,729434268810089227,0.37,2017-06-07 00:31:00
702,3073490074773744976,5.5,2017-06-07 00:58:00
703,5869902301405214411,0.3,2017-06-07 01:07:00
704,12087077810464002444,0.15,2017-06-07 01:48:00
705,14210775301844220143,0.15,2017-06-07 01:49:00
706,6033247098903663384,0.61,2017-06-07 01:49:00
707,11294789257298557724,0.61,2017-06-07 02:46:00
708,14210775301844220143,0.15,2017-06-07 03:16:00
709,14210775301844220143,0.3,2017-06-07 05:38:00
710,17616057185350807180,5.0,2017-06-07 06:40:00
711,18285115380824209223,2.93,2017-06-07 07:06:00
712,14629744394688525687,0.37,2017-06-07 08:31:00
713,16761556080973134575,3.67,2017-06-07 08:45:00
714,10276816021978354851,1.83,2017-06-07 08:47:00
715,7560439989483810915,2.44,2017-06-07 09:30:00
716,1842070574122491572,0.46,2017-06-07 09:30:00
717,8029768409767261814,0.46,2017-06-07 09:40:00
718,15809152982281302075,5.8,2017-06-07 09:49:00
719,12052810096467869477,6.97,2017-06-07 09:50:00
720,1073848592757643874,0.73,2017-06-07 09:50:00
721,16701387186456657444,0.46,2017-06-07 09:52:00
722,11881852717976148065,0.37,2017-06-07 09:57:00
723,8375045508211795723,0.61,2017-06-07 10:01:00
724,11807351310853811107,3.12,2017-06-07 10:06:00
725,2626386268189107789,0.3,2017-06-07 10:12:00
726,5039444241430501185,3.48,2017-06-07 10:16:00
727,17454329393656899235,3.05,2017-06-07 10:16:00
728,16552025450083059481,1.11,2017-06-07 10:17:00
729,11750828117345860098,1.83,2017-06-07 10:22:00
730,10609525491716611421,0.37,2017-06-07 10:25:00
731,12052810096467869477,3.48,2017-06-07 10:29:00
732,11759907886797500161,0.15,2017-06-07 10:33:00
733,4123308685164431468,0.61,2017-06-07 10:47:00
734,8106548870438003585,3.67,2017-06-07 10:51:00
735,12960541838908819009,2.32,2017-06-07 10:53:00
736,15676146341724082798,10.45,2017-06-07 10:55:00
737,12963852528234661376,1.83,2017-06-07 10:56:00
738,3644482766749211722,7.33,2017-06-07 11:06:00
739,12208308863544368913,0.3,2017-06-07 11:07:00
740,11060612381278529862,2.2,2017-06-07 11:16:00
741,15645097236463605516,11.61,2017-06-07 11:17:00
742,5736065671843887452,0.46,2017-06-07 11:31:00
743,8514635454553740728,3.3,2017-06-07 11:31:00
744,13165285047354282529,1.67,2017-06-07 11:32:00
745,16128779282217322047,0.37,2017-06-07 11:33:00
746,17378395302762129630,4.4,2017-06-07 11:43:00
747,11379829423440469612,2.44,2017-06-07 11:47:00
748,12432341459729656346,1.47,2017-06-07 11:47:00
749,3380070259237069020,0.15,2017-06-07 11:50:00
750,15006568855594237395,4.64,2017-06-07 11:52:00
751,5306978749893691049,1.95,2017-06-07 11:56:00
752,8611155764823884246,6.97,2017-06-07 12:06:00
753,9564058635604949197,0.18,2017-06-07 12:09:00
754,1795569474313708491,1.59,2017-06-07 12:10:00
755,18254939408238071503,3.48,2017-06-07 12:11:00
756,5206077053928010775,1.47,2017-06-07 12:17:00
757,6033247098903663384,0.61,2017-06-07 12:21:00
758,18335806759341905715,0.37,2017-06-07 12:24:00
759,1073848592757643874,0.18,2017-06-07 12:31:00
760,15160043945882608095,0.3,2017-06-07 12:32:00
761,18436650472890569350,0.37,2017-06-07 12:34:00
762,5306978749893691049,3.05,2017-06-07 12:39:00
763,17512022802435080744,1.22,2017-06-07 12:43:00
764,10569978864840669622,3.05,2017-06-07 12:49:00
765,493200300240013221,0.37,2017-06-07 12:50:00
766,6761427899780310668,0.92,2017-06-07 12:52:00
767,3963367130094376110,6.11,2017-06-07 12:54:00
768,8305459371551882967,0.3,2017-06-07 12:56:00
769,12263781101755499534,1.22,2017-06-07 13:07:00
770,17292146177738184128,1.1,2017-06-07 13:11:00
771,12476245527130651805,0.92,2017-06-07 13:11:00
772,7509322162754903737,4.89,2017-06-07 13:12:00
773,8070268193090032634,0.46,2017-06-07 13:20:00
774,13642105297561842637,4.64,2017-06-07 13:25:00
775,8315022393694880876,0.92,2017-06-07 13:33:00
776,12106739278898392299,24.44,2017-06-07 13:57:00
777,13481046685344479960,0.61,2017-06-07 13:57:00
778,15986805774481270757,0.18,2017-06-07 14:02:00
779,11271713279690597400,2.08,2017-06-07 14:09:00
780,6618057591223792288,0.79,2017-06-07 14:10:00
781,16856444187112300465,0.3,2017-06-07 14:10:00
782,15676146341724082798,1.16,2017-06-07 14:10:00
783,5144143379628450527,0.3,2017-06-07 14:15:00
784,12747591913112940203,2.17,2017-06-07 14:15:00
785,17466052420944329678,0.46,2017-06-07 14:18:00
786,9273473571264049581,0.61,2017-06-07 14:20:00
787,14845308647501788447,2.11,2017-06-07 14:29:00
788,81515815555929204,2.93,2017-06-07 14:49:00
789,11765467953613692656,0.61,2017-06-07 14:49:00
790,15204499520899808671,3.79,2017-06-07 15:00:00
791,722282913515972970,0.37,2017-06-07 15:02:00
792,7191796734467978867,0.18,2017-06-07 15:04:00
793,9763454536152801874,3.97,2017-06-07 15:05:00
794,3644482766749211722,2.57,2017-06-07 15:05:00
795,15464545314803702498,0.3,2017-06-07 15:13:00
796,9675835310398176683,0.18,2017-06-07 15:17:00
797,9675835310398176683,0.18,2017-06-07 15:33:00
798,17971145352859089550,0.15,2017-06-07 15:35:00
799,5800953964644204313,1.22,2017-06-07 15:36:00
800,7193755130656399074,11.92,2017-06-07 15:43:00
801,13794348694758073117,3.48,2017-06-07 15:47:00
802,17273573047462752395,2.32,2017-06-07 15:48:00
803,5914289820807299232,1.95,2017-06-07 15:53:00
804,17101925052656482499,3.3,2017-06-07 15:57:00
805,17512022802435080744,1.22,2017-06-07 16:03:00
806,13987519018076201248,7.94,2017-06-07 16:05:00
807,4733347193025989351,3.3,2017-06-07 16:07:00
808,6973966006628927328,11.0,2017-06-07 16:08:00
809,13252797554390571980,0.73,2017-06-07 16:16:00
810,15044408257006960200,0.61,2017-06-07 16:24:00
811,4933084572263644292,6.08,2017-06-07 16:26:00
812,1909064268344477413,0.73,2017-06-07 16:29:00
813,6468719266928923826,0.55,2017-06-07 16:32:00
814,81515815555929204,2.93,2017-06-07 16:34:00
815,385619727271643289,24.44,2017-06-07 16:41:00
816,13794348694758073117,2.32,2017-06-07 16:46:00
817,722282913515972970,0.3,2017-06-07 16:52:00
818,11511230371133220199,0.3,2017-06-07 17:04:00
819,16132627103195896290,3.48,2017-06-07 17:13:00
820,12630623498174449232,1.22,2017-06-07 17:13:00
821,3940803835795440649,6.11,2017-06-07 17:17:00
822,17512022802435080744,0.61,2017-06-07 17:21:00
823,5016319518396114856,3.3,2017-06-07 17:27:00
824,7279724923880868367,3.12,2017-06-07 17:30:00
825,13551952738594011920,1.67,2017-06-07 17:31:00
826,17166372488296280540,1.53,2017-06-07 17:37:00
827,2969507548991258267,1.37,2017-06-07 17:39:00
828,5082251482495623980,5.5,2017-06-07 17:42:00
829,17710332182460603004,6.97,2017-06-07 17:49:00
830,8522233545456278958,3.67,2017-06-07 17:51:00
831,4632529544145695127,3.05,2017-06-07 18:03:00
832,14631695278830698266,0.76,2017-06-07 18:10:00
833,311074707668989924,0.18,2017-06-07 18:11:00
834,3022968243370765761,0.73,2017-06-07 18:11:00
835,893793883452304050,0.15,2017-06-07 18:13:00
836,16829188795320732232,0.61,2017-06-07 18:14:00
837,5706715820430149595,0.76,2017-06-07 18:15:00
838,16446050304203930231,0.3,2017-06-07 18:17:00
839,3538965679408455868,12.22,2017-06-07 18:18:00
840,17094122299724040592,0.3,2017-06-07 18:35:00
841,355748900378959592,19.55,2017-06-07 18:36:00
842,15550377703787868346,0.3,2017-06-07 18:39:00
843,5328839150331715347,3.3,2017-06-07 18:47:00
844,7181622921618474794,0.55,2017-06-07 19:00:00
845,11590542997645230930,0.3,2017-06-07 19:03:00
846,8789899246798608112,2.44,2017-06-07 19:12:00
847,10291190026380305112,0.37,2017-06-07 19:31:00
848,3908340594832610918,0.46,2017-06-07 19:32:00
849,9235984162662135571,0.15,2017-06-07 19:52:00
850,5282769547786014475,3.48,2017-06-07 20:00:00
851,13101199130304845923,0.15,2017-06-07 20:06:00
852,12053103061557229999,4.28,2017-06-07 20:08:00
853,7092399543009212056,0.15,2017-06-07 20:09:00
854,11624240802985896174,0.46,2017-06-07 20:09:00
855,12675424049309238132,2.32,2017-06-07 20:13:00
856,3900971723216963741,0.55,2017-06-07 20:26:00
857,260176838042880796,0.76,2017-06-07 20:36:00
858,7181622921618474794,0.55,2017-06-07 20:48:00
859,13341927362630349354,0.37,2017-06-07 20:50:00
860,4421565536243702769,1.22,2017-06-07 21:05:00
861,8373240593812537156,0.15,2017-06-07 21:06:00
862,9045016675600984434,2.32,2017-06-07 21:13:00
863,13890186445704875571,0.3,2017-06-07 21:16:00
864,3844954322321986626,3.3,2017-06-07 21:16:00
865,3759325968488477994,2.44,2017-06-07 21:17:00
866,12382902216742692131,4.77,2017-06-07 21:24:00
867,17280033223956067534,0.55,2017-06-07 21:26:00
868,9564058635604949197,0.37,2017-06-07 21:35:00
869,4462188226588521871,0.15,2017-06-07 21:39:00
870,83883645132002689,8.55,2017-06-07 21:44:00
871,8842358067282467869,1.34,2017-06-07 21:48:00
872,15097045264079563175,1.95,2017-06-07 21:49:00
873,8789899246798608112,2.44,2017-06-07 21:50:00
874,7640324812274956506,11.3,2017-06-07 21:54:00
875,2346766255015303328,0.3,2017-06-07 21:54:00
876,9420187428275919394,0.3,2017-06-07 21:57:00
877,13930426105940230095,0.98,2017-06-07 22:00:00
878,1470399796726768883,1.16,2017-06-07 22:03:00
879,17567277129568847494,3.67,2017-06-07 22:19:00
880,4055647612887801415,0.3,2017-06-07 22:28:00
881,3935364129245130802,3.48,2017-06-07 22:32:00
882,13507729055670128212,17.11,2017-06-07 22:33:00
883,17503900092143717397,0.3,2017-06-07 22:35:00
884,9724221192513228310,0.15,2017-06-07 22:36:00
885,10340147307781526462,2.11,2017-06-07 22:49:00
886,13890186445704875571,0.3,2017-06-07 22:51:00
887,11091432137797029496,0.73,2017-06-07 22:51:00
888,12702537625532306717,4.89,2017-06-07 23:22:00
889,11985552131223598315,0.37,2017-06-07 23:29:00
890,461906529430190072,3.67,2017-06-07 23:32:00
891,14629744394688525687,0.37,2017-06-07 23:34:00
892,1947304246752835047,0.92,2017-06-07 23:38:00
893,5583108353449938150,3.91,2017-06-07 23:45:00
894,5203655616671165041,0.55,2017-06-07 23:46:00
895,2178777819236932851,0.61,2017-06-07 23:47:00
896,260176838042880796,0.15,2017-06-08 00:09:00
897,3543256669179388167,2.08,2017-06-08 00:15:00
898,14654576876384713113,0.73,2017-06-08 00:33:00
899,17461743903699524600,0.37,2017-06-08 00:39:00
900,13507729055670128212,17.11,2017-06-08 00:53:00
901,10291050579698949982,0.15,2017-06-08 00:54:00
902,2326281458906418817,0.15,2017-06-08 00:56:00
903,5232407660350869571,9.78,2017-06-08 01:23:00
904,8305459371551882967,0.3,2017-06-08 01:23:00
905,12568468103040796302,6.6,2017-06-08 01:59:00
906,3670121234552698610,1.83,2017-06-08 02:34:00
907,6721322406730294964,2.44,2017-06-08 02:50:00
908,16783194085368488476,0.73,2017-06-08 07:03:00
909,8657647112839396885,0.15,2017-06-08 07:07:00
910,12514215817014731497,2.44,2017-06-08 07:32:00
911,18325675073358289850,0.15,2017-06-08 07:49:00
912,4100305175665044556,0.76,2017-06-08 08:10:00
913,15901267445999428422,2.08,2017-06-08 08:26:00
914,2863257640931391288,0.49,2017-06-08 08:55:00
915,9943303817372405407,1.16,2017-06-08 08:57:00
